Review,Rating
"just ok let begin saying hotel snob 	overly sensitive decor cleanliness 	said let begin 1. bring printed confirmation rate noted 	read review rate check-in issue traveler tripadvisor 	bring printout n't going chances argent 	arrival given room rate 336 night stay 	confirmation printed website noted 189 	handled issue professional manner 	2. room clean cozy 	glass work station needed wiped 	furniture bedding upscale appearance 	tv freakishly small 	18__« tv 	52__« home felt like teenager childhood bedroom 	reserved deluxe room king bed 	passageway tv center end bed foot half wide 	did say cozy__« 3 	bed mattress hard 	needed featherbed feel springs padding 	sheets standard say 210 thread count 	pillows big bonus 	rate scale 1-10 bed 6. simple featherbed liner higher thread count sheets make huge difference.4 	bathroom nothing special 	standard tub 	water took 10 minutes cold hot.5 	hallway noise ice machine located hall 	hour ice machine dispense load ice crashing sound 	woke times night noise 	try avoiding rooms ice machine.6 	location great location 	shopping 1 block away 	starbucks directly street 	liquor munchies store nearly connected hotel 	24 hour 7-11 corner 	seriously location best.7 	workout room nothing special 	3 treadmills ellipticals recumbent bike weight machines 	say hotel like 3.5 star hotel 	wasn__«_È_ impressed wasn__«_È_ disappointed 	200 bucks pleasant 	nope like try hotels 	btw argent morphed westin near future 	 ",3
"moving start positives 	staff particularly grunts maids friendly helpful 	did n't check-in people particularly pleasant maybe just stressed 	rooms clean location great 	just short walk cable car bus bart station 	love area sf.the downside cost 	paid 170 night 4 nights travelocity 	want internet access 	15 day 	parking 	40 	think business travellers door moscone center cater somewhat demographic 	prices charge think throw internet trying wring dollar 	sf june looking stay 	 ",3
"little disappointed girlfriends stayed suite weekend 12/20 	arrival help bags schlep 	suite quite spacious furnishings miminal modest expect ritz.we able spa manicure moment notice delighted company joey dee.spa services expensive include 18 gratuity.the highlight stay sunday brunch fearing 	expensive worth penny not missed.when weekend getaway probably pass ritz try mansion 	 ",3
"good location hotel location 	1 minute walk la rambla 15 mins walk beach heart gothic quarter 	new hotel clean modern got small rooftop pool jacuzzi 	positive points ends.the rooms hotel tiny especially 3 people sharing room n't natural light 	bathrooms small impossible 2 people share time 	staff rude feel like kill ask ordinary 	guard looking eat breakfast make sure n't steal cutlery breakfast white bread cold eggs sausages 	rooftop does not pool jacuzzi no chairs tables nothing 	addition water freezing cold good hotel location end paying 100 eur night double room not worth 	 ",3
"super location small room tiiiiiiiny room 	clean real small little noisy night cause street-view 	firenze great city things real good middle action 	hotel location fantastic 100 meters duomo santa maria del fiore baptisterium giotto campanile 200 meters piazza della signoria palazzo vecchio ufizzi galeries 	ps 	breakfast poor just things eat 	 ",3
"little charm nice booked hotel based reviews 	not bad guess 	certainly lived expectations 	large clean room right middel action helpful staff 	main complaint hotel no charm extremely sterile lobby hallways rooms 	pick hotel little away center quieter street ambience 	 ",3
"not room swing cat 	hotel located really nice area amsterdam near rijks museum 	nice bars restaurants art galleries close 	5 minute walk leidsesplein 	travelling children really located away red light district sex shops.you number 2 5 tram centraal station takes 5 minutes alternatively walked centre days rooms room number 7 arrived 	awful 	room tiny view old building/dumping site exposed pipes urgh 	bathroom miniscule horrible smell coming drains 	plus air conditioning worked quite bed quite comfy.on positive note asked moved hotel staff obliging moved slighly bigger room available 	room 212 	wonderful view museum canal room 	reception area hotel nice modern use free internet access lobby 	enjoyed stay n't think chose hotel 	 ",3
"better expected husband daughter niece stayed 2 nights past april 	booked 2 rooms months ago 100us total room 	pleasantly surprised rooms ok lobby staff helpful location great 	yes rooms small rug stains stay 	yes price right location great felt safe 	 ",3
"nice modern admit did n't best start location convenient not attractive unfortunately booking misplaced 	desk staff friendly quickly room price originally booked 	rooms nice modern small perfectly comfortable clean 	did n't stay breakfast early train overall hotel needed 	staff came accross lovely ran station given extra travel tips 	 ",3
"silla decent choice hotel silla good value 	staff friendly informative helpful 	hotel charming breakfast good 	breakfast included fruits yogurt bread eggs cold cuts juice fresh coffee 	florence beautiful city hotels located busy streets 	thats fine like wake traffice noise needed peace quiet morning 	hotel silla offered 	major complaint thinness walls 	walking florence dead tired 	needed nap rest heading dinner 	couple door idea did not rest 	talked watched tv 	thats fine not fine clearly hear saying listening 	walls paper.the room pretty small just bed 	no real form security 	leave key staff left room no safe room 	day train left later check asked hold bags gladly did 	came pick bags bags just open just grab 	nothing bad happened odd 	said hotel silla decent choice 	dont think stay good value esp weakness dollar 	 ",3
"great location hard beds really liked hotel silla beds 	location great 	close want quiet area 	staff desk extremely helpful 	terrace breakfast served beautiful flowers bloom 	complaint beds hard 	difficulty sleeping woke feeling bruised 	 ",3
